T1,T1.1,T1.2,T1.3,T1.4,T1.5,T1.6,T1.7,T1.8,RA1,RA2,RA3,RA4,RA5,RA6,RA7,RA8,RA9,LA1,LA2,LA3,LA4,LA5,LA6,LA7,LA8,LA9,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,LL1,LL2,LL3,LL4,LL5,LL6,LL7,LL8,LL9
-0.11925,-0.11925,-0.11925,-0.11925,-0.11925,-0.11925,-0.11925,-0.11925,-0.11925,9.0131,3.1781,2.2039,-0.05734,-0.043598,-0.029203,-0.56913,-0.55697,0.31569,9.118,-3.6996,0.7817,-0.008149,0.010332,0.021716,-0.58081,-0.049651,-0.46926,-9.6636,-1.7302,-0.2979,-0.013648,0.004118,-0.010712,0.44275,0.33412,-0.53113,-9.7427,0.82967,-0.73118,-0.003927,0.011111,-0.001713,0.40885,-0.034375,0.6418
-0.11985,-0.11985,-0.11985,-0.11985,-0.11985,-0.11985,-0.11985,-0.11985,-0.11985,9.101,3.1663,2.1412,-0.054656,-0.039097,-0.022965,-0.56629,-0.55696,0.31597,8.9767,-3.6916,0.77942,0.000203,-0.004462,0.007526,-0.57986,-0.049167,-0.47022,-9.6859,-1.7378,-0.28334,-0.022721,0.010308,-0.001846,0.44141,0.33424,-0.53041,-9.7577,0.82995,-0.79119,-0.039923,0.005443,-0.009796,0.40856,-0.036065,0.64116
-0.1178,-0.1178,-0.1178,-0.1178,-0.1178,-0.1178,-0.1178,-0.1178,-0.1178,9.0397,3.1132,2.0871,-0.030838,-0.004942,-0.054121,-0.56529,-0.5591,0.31504,9.0353,-3.7258,0.74179,0.030607,0.0066,0.004065,-0.5811,-0.048992,-0.47029,-9.6033,-1.8125,-0.2741,-0.022673,0.005865,-0.00366,0.44028,0.33528,-0.53072,-9.7128,0.79976,-0.76064,-0.041782,-0.003504,-0.008061,0.40919,-0.03581,0.64262
-0.11604,-0.11604,-0.11604,-0.11604,-0.11604,-0.11604,-0.11604,-0.11604,-0.11604,9.0621,3.0403,2.1258,-0.005934,-0.010153,-0.039242,-0.56566,-0.55993,0.31273,8.9423,-3.5408,0.77138,0.053807,0.003146,0.002308,-0.58057,-0.050168,-0.46948,-9.6327,-1.9177,-0.26707,-0.017105,0.004104,-0.013398,0.44004,0.33513,-0.52995,-9.7429,0.74011,-0.75384,-0.02189,0.005522,-0.008938,0.40827,-0.035025,0.64101
-0.1148,-0.1148,-0.1148,-0.1148,-0.1148,-0.1148,-0.1148,-0.1148,-0.1148,9.0914,3.0017,2.0942,0.02901,0.003152,-0.029679,-0.56545,-0.55997,0.31428,9.0593,-3.5658,0.81271,0.015767,0.006,-0.013597,-0.58041,-0.050053,-0.46874,-9.6406,-1.8277,-0.27483,0.003845,0.004092,0.003387,0.4408,0.33619,-0.53122,-9.7653,0.75508,-0.73176,0.001609,-0.001649,-0.013557,0.40969,-0.034878,0.64065
-0.11459,-0.11459,-0.11459,-0.11459,-0.11459,-0.11459,-0.11459,-0.11459,-0.11459,9.028,2.9314,2.0862,0.040453,0.008669,-0.00131,-0.56409,-0.56013,0.31577,9.0789,-3.5828,0.74974,0.017141,-0.007271,-0.034814,-0.58066,-0.051827,-0.46895,-9.656,-1.7527,-0.29773,0.005718,0.000574,-0.001917,0.44214,0.33519,-0.53233,-9.7653,0.76255,-0.73174,0.01051,0.005775,-0.002675,0.40958,-0.034896,0.64275
-0.11372,-0.11372,-0.11372,-0.11372,-0.11372,-0.11372,-0.11372,-0.11372,-0.11372,9.0718,3.0258,2.1112,0.085842,0.006201,0.025,-0.56547,-0.55971,0.31402,9.0326,-3.5802,0.78077,-0.011735,-0.016184,-0.018981,-0.57967,-0.053268,-0.46886,-9.641,-1.7676,-0.30491,0.00833,0.009367,0.00167,0.44134,0.33481,-0.53198,-9.7878,0.76263,-0.72465,-0.007539,-0.000596,-0.004472,0.40884,-0.034634,0.64167
-0.11467,-0.11467,-0.11467,-0.11467,-0.11467,-0.11467,-0.11467,-0.11467,-0.11467,8.9834,3.1036,2.077,0.07035,-0.017555,0.035666,-0.56498,-0.55938,0.31596,9.0082,-3.6189,0.79574,-0.011621,-0.014495,-0.024288,-0.58144,-0.054088,-0.46967,-9.6486,-1.7227,-0.28261,0.004717,0.009378,0.003446,0.44133,0.33343,-0.53275,-9.7577,0.8148,-0.73147,-0.011094,-0.003399,-0.00902,0.40826,-0.035039,0.64271
-0.11496,-0.11496,-0.11496,-0.11496,-0.11496,-0.11496,-0.11496,-0.11496,-0.11496,9.0029,3.2293,2.1457,0.057682,-0.017445,0.046463,-0.56671,-0.55719,0.31518,9.0034,-3.6043,0.76363,-0.023392,-0.019816,-0.01548,-0.58206,-0.052025,-0.46951,-9.6484,-1.7676,-0.29756,-0.003115,0.019946,-0.002668,0.44222,0.33423,-0.53063,-9.7427,0.82228,-0.75361,0.00425,-0.001535,-0.008149,0.40829,-0.035677,0.64115
-0.11496,-0.11496,-0.11496,-0.11496,-0.11496,-0.11496,-0.11496,-0.11496,-0.11496,9.0369,3.2537,2.1072,0.028259,-0.022846,0.028901,-0.56688,-0.55603,0.31939,9.0838,-3.6241,0.77009,-0.049041,-0.020339,-0.026088,-0.58226,-0.051134,-0.46855,-9.6408,-1.7827,-0.26738,-0.001513,-0.001181,0.00336,0.44177,0.33453,-0.53156,-9.7429,0.75513,-0.77621,-0.002029,0.001096,-0.009922,0.40848,-0.034642,0.64219
-0.11342,-0.11342,-0.11342,-0.11342,-0.11342,-0.11342,-0.11342,-0.11342,-0.11342,9.0125,3.244,2.107,0.031142,-0.005251,0.020963,-0.56689,-0.55769,0.31903,9.0889,-3.7383,0.78193,-0.032707,-0.018709,-0.03844,-0.58038,-0.051717,-0.46819,-9.6568,-1.731,-0.24495,-0.008597,-0.004791,-0.001842,0.44301,0.33354,-0.53059,-9.7652,0.81494,-0.76148,0.003399,0.007395,-0.009885,0.40856,-0.035169,0.64312
-0.11143,-0.11143,-0.11143,-0.11143,-0.11143,-0.11143,-0.11143,-0.11143,-0.11143,8.9882,3.1956,2.1042,0.021348,-0.019534,0.004062,-0.56586,-0.5557,0.317,9.0889,-3.765,0.81662,0.006396,0.006311,-0.033048,-0.58199,-0.051913,-0.46814,-9.672,-1.6935,-0.2678,0.000114,0.004012,0.007051,0.4427,0.33408,-0.53126,-9.7429,0.74014,-0.76131,-0.009315,0.004764,-0.004452,0.40822,-0.035294,0.64206
-0.11319,-0.11319,-0.11319,-0.11319,-0.11319,-0.11319,-0.11319,-0.11319,-0.11319,8.9833,3.1665,2.1064,0.023166,-0.014222,0.005849,-0.56734,-0.5562,0.32052,9.079,-3.6921,0.79809,0.043389,-0.004599,-0.01006,-0.58226,-0.05292,-0.4685,-9.6719,-1.7085,-0.25278,-0.008664,-0.008303,0.000786,0.44041,0.33458,-0.53358,-9.7654,0.71042,-0.77671,-0.016309,-0.001897,-0.022558,0.40898,-0.035934,0.64157
-0.11185,-0.11185,-0.11185,-0.11185,-0.11185,-0.11185,-0.11185,-0.11185,-0.11185,8.9639,3.1325,2.1062,0.000788,-0.014198,0.006025,-0.56614,-0.55665,0.3188,9.0349,-3.5073,0.73553,0.002497,-0.001481,-0.018043,-0.58277,-0.052133,-0.4688,-9.6569,-1.7085,-0.23747,-0.00678,0.000488,-0.003565,0.44183,0.33451,-0.53221,-9.7429,0.7251,-0.73147,-0.018348,-0.003374,-0.006292,0.4104,-0.035526,0.64121
-0.11349,-0.11349,-0.11349,-0.11349,-0.11349,-0.11349,-0.11349,-0.11349,-0.11349,9.008,3.1227,2.1331,0.016786,-0.014991,0.018345,-0.56634,-0.5549,0.32016,9.052,-3.5608,0.74406,-0.027168,-0.008719,-0.006611,-0.58245,-0.053155,-0.46987,-9.6717,-1.7535,-0.25273,-0.010397,0.021627,0.001867,0.44199,0.33474,-0.53168,-9.7654,0.74025,-0.76168,-0.020166,-0.001543,-0.004457,0.4093,-0.035157,0.64248
-0.11186,-0.11186,-0.11186,-0.11186,-0.11186,-0.11186,-0.11186,-0.11186,-0.11186,9.0276,3.1614,2.1529,0.025754,-0.026596,0.00577,-0.56628,-0.55442,0.32131,9.1521,-3.6487,0.77155,-0.027177,0.002152,-0.006569,-0.58148,-0.052955,-0.46784,-9.6718,-1.7385,-0.25274,0.007386,0.014562,0.00094,0.44186,0.33423,-0.53156,-9.7579,0.71023,-0.73176,-0.002011,-0.00525,-0.013573,0.40959,-0.035403,0.64106
-0.11239,-0.11239,-0.11239,-0.11239,-0.11239,-0.11239,-0.11239,-0.11239,-0.11239,8.9957,3.2026,2.1577,0.020406,-0.008826,0.016579,-0.56647,-0.55465,0.32015,9.04,-3.6604,0.80917,-0.013884,0.010579,-0.003038,-0.58239,-0.051383,-0.46868,-9.6343,-1.7534,-0.25198,0.007316,0.005743,0.003521,0.44268,0.33422,-0.53178,-9.7578,0.75505,-0.73164,0.017767,-0.006859,-0.008208,0.40903,-0.034104,0.64075
-0.11238,-0.11238,-0.11238,-0.11238,-0.11238,-0.11238,-0.11238,-0.11238,-0.11238,8.998,3.2872,2.1946,0.015062,-0.003532,0.014886,-0.56729,-0.55412,0.31933,9.04,-3.6506,0.77966,-0.013976,-0.000195,0.002241,-0.58104,-0.052577,-0.46907,-9.6571,-1.6934,-0.2675,0.023785,-0.004843,-0.019481,0.44233,0.33379,-0.53362,-9.7728,0.74028,-0.76181,0.004188,-0.010432,-0.005478,0.40909,-0.03489,0.64142
-0.11312,-0.11312,-0.11312,-0.11312,-0.11312,-0.11312,-0.11312,-0.11312,-0.11312,9.0763,3.2004,2.1144,-0.021892,0.010173,-0.043424,-0.56545,-0.5554,0.31997,9.079,-3.6386,0.71893,-0.023943,0.010814,0.009331,-0.5807,-0.051691,-0.4697,-9.6573,-1.6634,-0.28254,-0.008465,0.019852,-0.00607,0.44239,0.33348,-0.53231,-9.7729,0.71027,-0.72454,0.021328,-0.010372,-0.005518,0.40847,-0.032677,0.64058
-0.11316,-0.11316,-0.11316,-0.11316,-0.11316,-0.11316,-0.11316,-0.11316,-0.11316,9.0078,3.1448,2.0773,-0.016676,0.003207,-0.029298,-0.56565,-0.5567,0.32075,9.0839,-3.6532,0.7706,-0.040759,-0.012215,0.003964,-0.58069,-0.05042,-0.46936,-9.6719,-1.7234,-0.27527,0.002129,0.024249,-0.001638,0.44266,0.33323,-0.53243,-9.7728,0.75519,-0.7543,-0.005558,-0.009849,-0.019018,0.4089,-0.03347,0.6427
-0.11379,-0.11379,-0.11379,-0.11379,-0.11379,-0.11379,-0.11379,-0.11379,-0.11379,9.0322,3.1182,2.0555,-0.015055,-0.000168,-0.011545,-0.56532,-0.5582,0.31938,9.0643,-3.6507,0.78003,-0.020362,0.007179,0.008438,-0.58056,-0.05017,-0.46924,-9.6569,-1.716,-0.25247,-0.000357,0.023361,-0.010466,0.44212,0.33336,-0.53233,-9.7654,0.71034,-0.7543,-0.003811,0.010954,-0.00984,0.40902,-0.034248,0.64246
-0.11472,-0.11472,-0.11472,-0.11472,-0.11472,-0.11472,-0.11472,-0.11472,-0.11472,9.0448,3.055,2.1039,-0.024934,-0.001025,-0.008806,-0.5652,-0.55667,0.31962,9.0449,-3.6384,0.75508,-0.019408,0.00622,0.005783,-0.5801,-0.049669,-0.47009,-9.6569,-1.7234,-0.26747,0.01449,0.010144,0.000912,0.4416,0.33121,-0.53248,-9.7428,0.74001,-0.72396,0.004917,-0.004787,0.008113,0.40938,-0.03385,0.64194
-0.11724,-0.11724,-0.11724,-0.11724,-0.11724,-0.11724,-0.11724,-0.11724,-0.11724,9.0621,3.0935,2.1625,0.004469,-0.001836,0.004295,-0.56537,-0.55894,0.3185,9.0643,-3.5948,0.73995,-0.019223,0.00326,-0.003044,-0.58038,-0.047613,-0.47066,-9.6867,-1.7535,-0.26803,0.014777,0.005749,-0.01236,0.44457,0.33196,-0.53312,-9.7728,0.74028,-0.76181,0.010526,0.000364,-0.004517,0.40867,-0.034762,0.64114
-0.11881,-0.11881,-0.11881,-0.11881,-0.11881,-0.11881,-0.11881,-0.11881,-0.11881,9.0276,3.1542,2.1455,0.004596,0.010489,-0.000973,-0.56586,-0.55876,0.31654,9.074,-3.5949,0.77432,-0.033805,0.004404,0.011074,-0.58148,-0.046683,-0.47025,-9.6419,-1.7383,-0.27465,0.019995,0.005723,-0.007064,0.44322,0.33107,-0.53292,-9.7729,0.72529,-0.74691,0.003329,0.0093,-0.004438,0.40927,-0.033579,0.64049
-0.11953,-0.11953,-0.11953,-0.11953,-0.11953,-0.11953,-0.11953,-0.11953,-0.11953,9.0029,3.1955,2.1261,-0.011576,-0.009908,-0.011618,-0.56415,-0.55839,0.3174,9.0692,-3.6119,0.78432,-0.042823,0.020793,0.014627,-0.58023,-0.045837,-0.47021,-9.6569,-1.7384,-0.27495,0.012663,0.022471,0.004524,0.44363,0.33183,-0.53277,-9.7354,0.71007,-0.71644,0.005168,0.002031,-0.00903,0.41031,-0.033972,0.6421
-0.11946,-0.11946,-0.11946,-0.11946,-0.11946,-0.11946,-0.11946,-0.11946,-0.11946,8.9587,3.2054,2.0822,-0.018704,0.002535,-0.004387,-0.56632,-0.55981,0.31731,9.0814,-3.6411,0.76546,-0.046199,0.022352,0.005796,-0.57976,-0.043172,-0.47063,-9.6419,-1.7533,-0.28214,0.01646,0.01453,-0.007006,0.44387,0.33098,-0.53393,-9.7354,0.74016,-0.77612,0.007762,0.00404,0.000925,0.40983,-0.033968,0.6409
-0.11999,-0.11999,-0.11999,-0.11999,-0.11999,-0.11999,-0.11999,-0.11999,-0.11999,8.9635,3.2296,2.0823,-0.031187,-0.017974,-0.027509,-0.56504,-0.56043,0.31713,9.0839,-3.6727,0.7636,-0.046066,0.012209,0.000474,-0.57855,-0.043847,-0.47142,-9.6568,-1.7533,-0.28244,0.01798,0.019824,0.005385,0.44416,0.33083,-0.53366,-9.7578,0.78503,-0.76144,-0.005718,0.001196,-0.00448,0.41106,-0.033975,0.64331
-0.12179,-0.12179,-0.12179,-0.12179,-0.12179,-0.12179,-0.12179,-0.12179,-0.12179,9.0177,3.1567,2.1139,-0.049275,-0.035561,-0.020339,-0.56414,-0.56214,0.31439,9.0739,-3.6141,0.76996,-0.026054,0.025735,-0.015368,-0.5789,-0.042334,-0.47137,-9.6419,-1.7459,-0.26714,0.021472,0.009251,0.007078,0.4438,0.32878,-0.53315,-9.7579,0.7102,-0.72429,0.008743,0.002107,-0.006315,0.41005,-0.033715,0.64222
-0.12402,-0.12402,-0.12402,-0.12402,-0.12402,-0.12402,-0.12402,-0.12402,-0.12402,9.0938,3.1516,2.1702,-0.040462,-0.037217,-0.007069,-0.5629,-0.56186,0.31368,9.1128,-3.5705,0.74534,-0.056906,0.022467,0.009335,-0.5782,-0.040564,-0.47237,-9.6419,-1.7533,-0.27464,0.034282,0.018027,-0.008745,0.44514,0.3293,-0.53374,-9.7728,0.74015,-0.72446,0.0194,-0.006591,0.00446,0.41078,-0.033572,0.64145
-0.12299,-0.12299,-0.12299,-0.12299,-0.12299,-0.12299,-0.12299,-0.12299,-0.12299,8.9641,3.0645,2.1302,-0.050185,-0.039117,-0.020372,-0.56198,-0.56402,0.31364,9.0496,-3.648,0.77751,-0.088425,0.039656,-0.019837,-0.57642,-0.038319,-0.47396,-9.642,-1.7233,-0.28217,0.046337,0.005699,0.007941,0.44501,0.32803,-0.534,-9.7277,0.8447,-0.77571,0.01662,-0.002879,0.011703,0.40996,-0.031756,0.64126
-0.12425,-0.12425,-0.12425,-0.12425,-0.12425,-0.12425,-0.12425,-0.12425,-0.12425,8.9956,3.193,2.1358,-0.033285,-0.023015,0.002717,-0.56154,-0.56411,0.31239,9.0034,-3.6963,0.76788,-0.086887,0.025477,-0.006634,-0.57486,-0.03658,-0.47517,-9.6272,-1.7083,-0.27439,0.039327,0.01274,0.00358,0.44487,0.32653,-0.53466,-9.7282,0.78419,-0.75195,0.013798,-0.013592,0.011665,0.41018,-0.031765,0.64141
-0.1247,-0.1247,-0.1247,-0.1247,-0.1247,-0.1247,-0.1247,-0.1247,-0.1247,9.0076,3.1763,2.0702,-0.05465,-0.039097,-0.022093,-0.56158,-0.56505,0.31381,9.0377,-3.8178,0.7534,-0.092494,0.051183,0.004892,-0.57475,-0.034285,-0.47547,-9.6723,-1.6484,-0.29787,0.019668,0.003987,0.00706,0.44692,0.32575,-0.53495,-9.7432,0.73932,-0.71498,0.02658,0.006027,0.004537,0.41086,-0.031241,0.64182
-0.12737,-0.12737,-0.12737,-0.12737,-0.12737,-0.12737,-0.12737,-0.12737,-0.12737,8.9955,3.1376,2.0651,-0.049104,-0.041055,-0.042608,-0.56004,-0.5665,0.31123,9.0061,-3.8517,0.77307,-0.049498,0.035907,-0.002168,-0.57421,-0.031867,-0.477,-9.6725,-1.6333,-0.31289,0.003718,0.011048,0.005346,0.44653,0.32448,-0.53497,-9.7731,0.78428,-0.71536,0.014909,-0.00491,-0.002731,0.41069,-0.030458,0.6414
-0.12788,-0.12788,-0.12788,-0.12788,-0.12788,-0.12788,-0.12788,-0.12788,-0.12788,9.0739,3.094,2.0556,-0.03646,-0.019791,-0.036367,-0.55952,-0.56802,0.31103,8.9914,-3.7788,0.76179,-0.016338,0.014205,-0.008353,-0.57366,-0.03098,-0.47849,-9.6572,-1.6857,-0.31253,0.002213,0.017196,-0.006094,0.44504,0.32373,-0.5349,-9.7431,0.81407,-0.72971,0.003154,-0.005821,-0.000914,0.41081,-0.031626,0.64104
-0.12773,-0.12773,-0.12773,-0.12773,-0.12773,-0.12773,-0.12773,-0.12773,-0.12773,9.0913,3.0526,2.092,-0.016784,-0.021582,-0.035651,-0.55873,-0.56994,0.31111,8.9427,-3.8028,0.74192,-0.022374,0.00576,-0.017225,-0.57352,-0.03035,-0.47825,-9.6499,-1.6482,-0.30492,0.001929,0.003997,0.005293,0.44623,0.32438,-0.53563,-9.7432,0.76914,-0.69995,-0.002225,0.000395,-0.002666,0.40992,-0.029948,0.64176
-0.12787,-0.12787,-0.12787,-0.12787,-0.12787,-0.12787,-0.12787,-0.12787,-0.12787,9.1407,3.0158,2.1748,0.004639,0.015818,0.000835,-0.55998,-0.56773,0.30972,8.9621,-3.7397,0.73378,0.004823,-0.006178,0.004873,-0.57289,-0.029865,-0.47798,-9.6574,-1.6632,-0.32756,-0.004832,0.023365,-0.008694,0.44625,0.32524,-0.53485,-9.7732,0.75432,-0.69303,-0.004048,0.004019,-0.000814,0.41175,-0.030189,0.64156
-0.12839,-0.12839,-0.12839,-0.12839,-0.12839,-0.12839,-0.12839,-0.12839,-0.12839,9.0574,2.9337,2.1155,0.045997,0.031625,-0.003006,-0.5604,-0.56842,0.31125,9.0546,-3.7475,0.77932,-0.009918,0.000383,-0.016303,-0.5734,-0.030354,-0.47824,-9.6723,-1.6633,-0.31286,-0.010529,-0.006539,0.005216,0.44732,0.32563,-0.53519,-9.7582,0.78431,-0.74499,-0.013087,-0.004978,-0.000861,0.41047,-0.031115,0.6418
-0.12746,-0.12746,-0.12746,-0.12746,-0.12746,-0.12746,-0.12746,-0.12746,-0.12746,9.0102,3.0892,2.0431,0.094342,0.036907,0.000192,-0.56004,-0.56726,0.31099,9.0524,-3.8957,0.81365,0.025031,-0.004948,-0.022471,-0.57387,-0.030341,-0.47777,-9.6648,-1.6633,-0.2977,-0.012028,0.002255,-0.007076,0.4465,0.32513,-0.53536,-9.7432,0.78419,-0.72979,-0.023859,-0.005116,-0.005364,0.41146,-0.030578,0.64104
-0.12438,-0.12438,-0.12438,-0.12438,-0.12438,-0.12438,-0.12438,-0.12438,-0.12438,9.0174,3.145,2.0288,0.079456,-0.007904,0.02676,-0.56167,-0.56558,0.31446,9.0134,-3.842,0.78768,0.068828,-0.011928,-0.025973,-0.57342,-0.0329,-0.47879,-9.6721,-1.6933,-0.31282,-0.016554,-0.007418,-0.003621,0.44729,0.32528,-0.5361,-9.7357,0.76926,-0.74465,-0.039122,0.000113,-0.009817,0.41029,-0.032686,0.64274
-0.12536,-0.12536,-0.12536,-0.12536,-0.12536,-0.12536,-0.12536,-0.12536,-0.12536,8.9979,3.1908,2.0969,0.093641,-0.028294,0.022983,-0.56117,-0.56557,0.31423,9.0472,-3.6334,0.75522,0.084572,-0.022348,-0.011816,-0.57336,-0.033936,-0.4774,-9.6571,-1.7082,-0.3125,-0.01421,0.002264,0.012327,0.44731,0.32652,-0.53519,-9.7432,0.73918,-0.67763,-0.040065,0.000144,-0.008,0.41028,-0.031501,0.64102
-0.12442,-0.12442,-0.12442,-0.12442,-0.12442,-0.12442,-0.12442,-0.12442,-0.12442,8.9589,3.2679,2.1845,0.054152,-0.031765,0.026852,-0.56286,-0.56391,0.31411,9.0981,-3.4928,0.74866,0.031027,-0.015561,-0.012719,-0.57354,-0.036492,-0.47622,-9.657,-1.7159,-0.28248,-0.002166,0.000475,-0.010627,0.44751,0.32557,-0.53388,-9.7433,0.73942,-0.74486,-0.029331,0.011164,0.0029,0.41309,-0.031217,0.64162
-0.12396,-0.12396,-0.12396,-0.12396,-0.12396,-0.12396,-0.12396,-0.12396,-0.12396,8.9368,3.2873,2.1845,0.027244,-0.03347,0.030621,-0.56233,-0.56271,0.31694,9.064,-3.5073,0.7924,-0.010016,-0.003189,-0.013636,-0.57434,-0.036199,-0.47714,-9.6422,-1.7156,-0.3197,0.003939,0.014547,-0.003472,0.44591,0.32619,-0.53604,-9.7732,0.72441,-0.68564,-0.002219,0.003988,-0.002627,0.41252,-0.034223,0.64232
-0.12379,-0.12379,-0.12379,-0.12379,-0.12379,-0.12379,-0.12379,-0.12379,-0.12379,8.9488,3.3842,2.1947,0.014978,-0.030174,0.000522,-0.56251,-0.56174,0.3187,9.1568,-3.6437,0.79129,-0.061693,0.017167,-0.017172,-0.57426,-0.036703,-0.47811,-9.6719,-1.7383,-0.29776,0.02002,0.0163,-0.006991,0.44679,0.32637,-0.53444,-9.7433,0.72453,-0.75984,0.003298,-0.001521,-0.009928,0.41058,-0.032151,0.6413
-0.12281,-0.12281,-0.12281,-0.12281,-0.12281,-0.12281,-0.12281,-0.12281,-0.12281,8.9732,3.3601,2.1607,-0.034126,-0.032005,-0.015089,-0.56334,-0.5626,0.31739,9.0301,-3.6868,0.81456,-0.03145,0.033021,-0.013613,-0.57297,-0.03546,-0.47969,-9.6567,-1.7758,-0.28241,0.019898,0.009254,-0.001753,0.44704,0.32664,-0.53495,-9.7732,0.76944,-0.74528,0.004837,0.00969,0.011863,0.41151,-0.032028,0.64329
-0.12415,-0.12415,-0.12415,-0.12415,-0.12415,-0.12415,-0.12415,-0.12415,-0.12415,9.0053,3.2826,2.1606,-0.059934,-0.03834,-0.036256,-0.56181,-0.56386,0.31686,9.0106,-3.6333,0.81334,-0.042125,0.031075,-0.015396,-0.57107,-0.033114,-0.47892,-9.6423,-1.6783,-0.28223,0.03062,0.00043,-0.006206,0.44772,0.32501,-0.53582,-9.7283,0.75429,-0.74456,0.010213,-0.004643,0.011734,0.41224,-0.032404,0.64241
-0.1254,-0.1254,-0.1254,-0.1254,-0.1254,-0.1254,-0.1254,-0.1254,-0.1254,9.0225,3.1664,2.1115,-0.084907,-0.033914,-0.039597,-0.55955,-0.56636,0.31561,9.069,-3.6117,0.77962,-0.074613,0.032152,0.002252,-0.57219,-0.031796,-0.47901,-9.6725,-1.6258,-0.3129,0.022441,0.021586,0.003657,0.44663,0.32576,-0.53522,-9.7882,0.73953,-0.71574,0.026472,0.011602,0.01364,0.41214,-0.030834,0.64133
-0.1282,-0.1282,-0.1282,-0.1282,-0.1282,-0.1282,-0.1282,-0.1282,-0.1282,9.0177,3.0842,2.0771,-0.072412,-0.028528,-0.028125,-0.55995,-0.56712,0.31522,9.0788,-3.6409,0.80961,-0.084469,0.034834,0.004012,-0.57088,-0.030177,-0.47998,-9.6721,-1.6933,-0.29782,0.016376,0.016307,-0.003452,0.44771,0.32526,-0.53582,-9.7433,0.72438,-0.71502,0.029322,0.005086,0.001812,0.41227,-0.031626,0.64292
-0.12776,-0.12776,-0.12776,-0.12776,-0.12776,-0.12776,-0.12776,-0.12776,-0.12776,9.037,3.099,2.0165,-0.063821,-0.05485,-0.006992,-0.55933,-0.56958,0.31197,9.0643,-3.7355,0.81838,-0.10847,0.035453,0.00044,-0.57046,-0.028136,-0.48163,-9.6569,-1.7533,-0.29744,0.039528,0.007466,-0.00529,0.4472,0.3231,-0.53584,-9.7433,0.73942,-0.74486,0.022896,0.011541,0.011819,0.41255,-0.031365,0.64319
-0.12914,-0.12914,-0.12914,-0.12914,-0.12914,-0.12914,-0.12914,-0.12914,-0.12914,9.0468,3.0649,2.0386,-0.058347,-0.031834,-0.004096,-0.55802,-0.5708,0.31377,8.9938,-3.808,0.82101,-0.052047,0.024809,-0.008376,-0.56964,-0.025734,-0.48252,-9.6572,-1.6859,-0.28252,0.035702,0.00836,0.006202,0.44873,0.32293,-0.53525,-9.7432,0.78419,-0.72979,0.030121,0.006151,0.009954,0.41174,-0.029812,0.64326
-0.13073,-0.13073,-0.13073,-0.13073,-0.13073,-0.13073,-0.13073,-0.13073,-0.13073,9.0566,3.118,2.0729,-0.024304,-0.026578,-0.004339,-0.55641,-0.57127,0.31271,9.0156,-3.7255,0.78568,-0.029631,0.018492,-0.013648,-0.56908,-0.023702,-0.48379,-9.6572,-1.6933,-0.29751,0.03333,0.009234,-0.00703,0.4487,0.32183,-0.53642,-9.7432,0.78424,-0.74474,0.029181,0.000808,0.01173,0.41276,-0.028628,0.64301
-0.13257,-0.13257,-0.13257,-0.13257,-0.13257,-0.13257,-0.13257,-0.13257,-0.13257,9.0468,3.1277,2.0826,-0.027661,-0.005444,-0.013091,-0.55818,-0.57104,0.31312,9.0399,-3.7038,0.78567,-0.04931,0.02564,-0.01188,-0.5686,-0.023206,-0.48415,-9.6574,-1.6558,-0.29756,0.019335,0.014528,-0.017575,0.44802,0.32121,-0.53658,-9.7582,0.78426,-0.73005,0.033703,-0.002794,0.009893,0.41079,-0.029298,0.64296
-0.13158,-0.13158,-0.13158,-0.13158,-0.13158,-0.13158,-0.13158,-0.13158,-0.13158,9.0613,3.157,2.0439,-0.024037,-0.000134,-0.013087,-0.557,-0.57098,0.31126,9.0011,-3.8178,0.8164,-0.037855,0.005963,-0.003098,-0.56862,-0.021671,-0.48457,-9.65,-1.6332,-0.31244,0.005747,0.023351,-0.005158,0.44829,0.32183,-0.53631,-9.7431,0.82161,-0.7521,0.009567,0.003971,-0.005388,0.41231,-0.027717,0.64245
-0.13404,-0.13404,-0.13404,-0.13404,-0.13404,-0.13404,-0.13404,-0.13404,-0.13404,9.0956,3.0892,2.0195,-0.004218,0.018438,-0.009598,-0.55718,-0.57376,0.30989,8.9889,-3.7934,0.7889,-0.001238,0.018945,-0.005679,-0.56797,-0.021827,-0.48404,-9.6649,-1.6483,-0.31272,0.000355,0.010163,-0.003488,0.44768,0.32164,-0.5379,-9.7582,0.78426,-0.73005,0.001316,-0.008475,0.000889,0.41102,-0.028512,0.64269
-0.13366,-0.13366,-0.13366,-0.13366,-0.13366,-0.13366,-0.13366,-0.13366,-0.13366,9.0712,3.0698,2.0169,0.026197,0.022871,-0.002719,-0.55829,-0.57277,0.31084,8.9961,-3.7011,0.78007,-0.009265,-0.006567,-0.004847,-0.56958,-0.021746,-0.48635,-9.6572,-1.6858,-0.29752,0.000255,0.004,0.000874,0.44737,0.32018,-0.53947,-9.7432,0.78419,-0.72979,0.012147,0.007767,0.004582,0.4123,-0.02682,0.64428
